"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"Ddah1","Ddah1",142.2576303,299.119124,217.3098413,259.1522544,86.494362,74.2761598,122.8518823,33.5101516,100.2706499,170.4489944,389.9289269,230.1352288,113.5334989,99.668221,349.4947994
"Tnfrsf11a","Tnfrsf11a",86.9693446,232.3690108,253.6511994,242.5445273,26.308804,88.6048042,73.2988271,47.0101354,134.4304309,147.9709698,339.9423848,228.0501929,88.7647742,93.0236011,381.7490095
"Deptor","Deptor",78.1405815,307.4017585,197.5227638,263.5339694,85.4919886,84.4932934,128.3838945,118.8756659,146.0349198,140.485364,265.4295622,271.8196373,100.4573101,117.3028265,332.1695218
"Mall","Mall",22.6865697,60.2983958,37.7314529,53.8681598,18.2084603,11.9763077,16.3463078,6.7233033,6.5611205,26.0615875,51.9710268,42.5544132,10.0180622,20.060086,22.3704292
"Tradd","Tradd",91.1841052,194.3492374,146.4834232,114.8342298,53.7324243,43.7505688,53.2302816,50.3816266,34.8219938,80.826091,168.2339561,125.2716966,59.4194848,56.2780561,134.9504465
"Papss2","Papss2",91.6416008,217.0822207,255.4878147,163.66437,61.2745579,59.6038702,95.0786622,55.4262321,186.0254487,199.1689921,365.8757223,385.9318575,84.3847755,57.7329172,259.3699821
"Cyb561","Cyb561",94.4082526,239.5943929,237.1228529,166.5001787,28.0445669,73.8024819,92.1870167,15.0422244,58.6728471,75.622885,247.1478416,156.410982,84.2999941,64.8301787,301.9310531
"Rab3d","Rab3d",84.9019181,204.8640903,212.3207447,162.4179036,39.1050751,39.9542425,48.1708103,63.8946302,55.4683853,85.1660272,169.8890036,97.8979821,82.6173727,93.5233168,169.576632
"Galm","Galm",65.2130228,119.5213317,206.9449249,127.5832876,52.6180908,54.8488902,98.7733996,17.4142494,41.3587947,92.8513461,155.6906531,80.0874944,54.638969,48.4427034,169.0952352
"Atp9a","Atp9a",147.2322057,315.6309008,245.2341086,216.1819117,61.1560246,87.3680917,106.6440362,69.407363,90.3016965,154.4955468,302.986266,225.4291192,91.181992,122.212532,284.6416049
"Exph5","Exph5",125.2610443,303.7652656,245.5519029,285.7911496,56.8888907,90.6427122,127.5666752,50.0372572,130.8522814,248.8379971,394.9248186,300.2198464,118.8228902,136.5079763,556.3093564
"Ehf","Ehf",325.2998303,668.6422907,539.9257745,569.1827792,133.1734673,128.6195112,253.9757962,72.4930186,403.6993481,409.1084216,821.4351495,603.2857063,256.9660847,255.067754,988.4203305
"Rab11fip1","Rab11fip1",200.9812127,480.0113335,353.5210495,512.1507735,63.2041958,78.6912026,211.3166108,77.5917664,282.1373001,339.367671,769.5551577,566.9450784,196.2534444,203.215512,856.0443285
"Retsat","Retsat",97.8919399,254.0302181,174.9827987,235.839487,25.256847,62.1621251,108.8151229,53.7794083,119.219345,115.3433236,310.8241261,184.3974835,109.5844857,84.0349891,208.0325446
"Rnasel","Rnasel",129.8127553,305.8873134,378.0210295,273.1665231,79.385611,56.8132698,191.3119979,70.7897541,140.8256836,174.1701024,327.4289687,284.2922721,176.5416179,160.9616369,564.8867225
"Slc22a1","Slc22a1",61.7006724,173.6286859,252.1472608,168.4867233,65.6499043,44.2922174,107.992645,44.1148577,111.7670794,116.6302866,287.2611006,226.1887854,91.0966835,100.8554514,337.6917561
"Ccdc34","Ccdc34",300.9985214,497.1786584,559.1387916,418.0569563,158.1219196,167.0282208,243.6600225,97.0757785,259.5501575,332.3762897,637.8365011,555.7196513,237.8953705,230.0747993,844.5919566
"Gmppb","Gmppb",40.2675776,164.6300862,126.7785061,124.9383826,42.4444693,40.4795559,36.986756,14.1267715,47.7323447,42.1578273,121.4794836,68.0989604,29.1243407,15.2398152,124.5395972
"Reg4","Reg4",40.9708568,29.6893359,99.858866,69.9426957,20.8468035,33.5165375,38.332108,7.954757,64.5746711,78.538551,175.4771899,109.5774437,41.6442349,37.0487838,222.5373517
"Acss2","Acss2",156.6788766,363.0510298,323.4837698,346.0624482,129.4091701,56.2142246,143.6009691,33.537149,186.3314747,221.8210261,471.1301763,312.4600431,140.3841038,211.3674029,630.3658671
"Pdss1","Pdss1",86.7056867,134.8084589,221.0124147,110.4040721,44.2312471,36.3489694,62.7942671,47.3752161,56.4182945,110.4947737,151.3800306,96.1208912,82.4174192,45.5979042,234.3421816
"Endod1","Endod1",75.2290272,204.3833966,83.0595446,181.007363,34.5598841,35.0929736,92.4343615,56.8606701,63.6626906,145.0449872,326.4760294,204.3968531,51.4837217,67.2112968,317.6538851
"Ostb","Ostb",15.0311987,35.7040286,55.4843625,56.2167554,6.821948,14.6507125,25.8238856,6.9581647,21.5527779,36.1880174,17.0697489,79.0212018,26.1480276,7.5746307,61.9600612
"Gnpnat1","Gnpnat1",75.1333732,223.6853713,123.5832894,149.5081954,17.0573914,30.1293244,64.0647511,13.5115438,44.9632663,108.6342579,187.619297,166.0201461,34.1009366,47.8509815,210.3179604
"Tmem102","Tmem102",91.4660356,146.9063816,90.0492772,69.7461264,27.7533765,19.2144597,45.0187042,32.930293,11.6101463,24.2066818,78.1403859,86.8571247,44.8715575,21.3493342,42.6965258
"Slc4a2","Slc4a2",76.3471683,216.0686337,171.3612049,188.1713161,39.2621871,64.0548375,52.9031175,58.3422477,127.3639149,119.0350299,224.264059,228.9826209,83.3282387,88.3964332,290.0257339
"Pip5k1b","Pip5k1b",94.179133,202.6727598,153.1040084,193.1857184,28.6754395,71.1452546,131.0819196,69.499501,110.3666467,149.8735623,278.5770376,142.2833102,117.2980922,174.8613518,451.7098054
"Dcxr","Dcxr",102.3712906,342.7608588,361.4323182,302.524719,161.1286243,129.058554,145.6898485,98.0659545,138.0775227,199.3562114,317.1132557,333.1808273,129.3219982,78.3211848,356.9300259
"Rangrf","Rangrf",114.0014889,288.1236632,194.4123133,215.5253263,54.1435416,66.2375955,126.9603403,96.4451194,128.212809,102.8870581,264.8010168,188.2313977,76.0195075,50.6158287,288.2042089
"Appl2","Appl2",83.0354798,189.8887062,124.577102,172.0840279,48.2100439,48.8016871,62.913401,79.0869287,77.2443254,110.4956282,229.4832097,140.8484388,91.7963499,102.0660506,265.8474715
"Clybl","Clybl",117.5243258,245.9774652,215.973502,182.8501418,59.4395314,31.5616442,115.2010102,33.9312533,119.4097629,224.3764882,325.7174817,275.1819083,119.3329547,129.5680667,480.9253126
"Abcc3","Abcc3",56.5997766,200.6562163,117.0345519,148.7152059,49.6973245,59.602059,96.9019552,24.4628101,134.5280329,95.6225614,183.1323477,142.9205451,89.6048702,82.2384516,157.532774
"Pawr","Pawr",156.9236806,267.5006591,108.0550909,264.1632938,57.1435712,72.7448347,101.979368,33.2882313,151.2174517,187.1739525,369.9545733,336.9687014,94.8625948,76.5833962,474.1859768
"Ccs","Ccs",114.9669945,351.7414648,269.965347,274.3396549,80.1703233,109.6611514,136.6215517,66.8014836,107.839275,124.4326996,228.2847881,244.0252495,101.3828838,134.1720468,257.7974829
"Mgat3","Mgat3",30.4227551,181.5958525,108.8765217,108.7758068,14.80625,38.1678265,85.5252548,29.6755197,47.2737219,90.0485799,152.1813155,112.3763861,53.9442901,67.6562714,164.7675713
"Mmp15","Mmp15",58.2182087,271.2802215,199.5483742,220.0033974,25.0647987,88.3156238,62.9996594,42.6588099,74.1065009,139.5408912,270.6403618,125.5878209,55.6329684,124.9683339,352.6168495
"X2210407C18Rik","X2210407C18Rik",65.9901117,154.366485,80.7895205,124.9567947,29.99925,46.1650633,75.7454728,12.3682742,37.2536327,70.4299019,104.308186,65.7279957,15.9483062,68.341437,203.9122333
"Abat","Abat",55.0312371,196.0525741,125.1130763,202.6752072,30.061933,27.9531536,113.2519443,24.9147745,77.3929228,97.7280327,195.0801227,174.2223218,75.9872195,80.856266,314.8675705
"Mrps35","Mrps35",167.9628726,307.1631838,220.8722918,234.3403619,84.3993102,93.1634563,117.4090209,76.8399897,197.4298654,186.4661916,319.9993376,314.2508223,142.4514371,89.0544339,410.5722756
"Grpel2","Grpel2",89.5869067,226.6851821,164.6791063,193.6735351,52.4885981,36.3979408,84.3908554,35.8054985,94.9551131,113.4351147,323.1477488,232.221572,88.2428509,87.3538135,318.7999085
"Cpt2","Cpt2",110.7039387,187.5398851,179.8692004,141.9644011,37.3620972,43.2042089,130.6326732,91.0580824,61.2110279,135.4662117,209.8402221,209.6967273,86.402659,52.9490499,169.0465545
"Dhx32","Dhx32",78.3014777,314.0727266,223.1931898,228.3610259,61.9082813,77.6354441,125.1640806,60.4162888,123.96538,140.5215473,339.3345566,230.9779331,72.1331638,63.9962613,412.9910252
"Agpat2","Agpat2",65.5469869,149.732103,136.7948123,138.1074775,32.6690318,31.5311999,64.6558009,147.2991469,24.7408599,85.3858176,138.7005765,141.5113868,51.3198255,46.5721408,125.1116271
"Galnt10","Galnt10",151.5151697,349.7664307,230.0305653,328.1527172,67.7702589,55.7669507,92.5655484,37.5270273,77.0587118,158.1064368,286.2557723,206.3097681,89.9957454,84.9631928,281.8886472
"Eppk1","Eppk1",235.6131794,393.9412498,305.3221326,445.9686251,103.6708817,88.4006403,166.8367274,40.7369072,257.646286,288.7471867,586.3874656,474.3259325,141.0066185,229.8466475,781.046917
"Pvrl3","Pvrl3",150.7254575,286.1453467,213.413615,246.9076181,36.3684265,54.812024,162.5175972,46.7312489,134.1792213,221.1168401,334.1023675,211.9213061,138.1659188,142.3187856,443.2692499
"Elovl7","Elovl7",71.1786574,255.0073953,140.322308,171.8220509,25.9824191,12.1050601,90.3092922,13.2106427,71.6804754,83.4738569,249.0794002,142.4864073,52.057102,76.2133949,133.3532637
"Fdps","Fdps",126.8239098,287.7596132,337.0075249,188.9374936,72.0244432,143.3063701,80.3585926,70.816354,70.1253602,73.8140297,261.1380975,213.3813174,92.4152549,76.3236063,277.9123476
"Pdzk1ip1","Pdzk1ip1",11.3592963,80.4988121,102.3395618,142.2029557,39.434261,40.7346004,88.5539217,14.0894771,68.2197886,64.2025977,85.1208005,73.9983291,51.245778,34.8071,90.927473
"Gm5485","Gm5485",204.1584067,540.4842345,512.3426557,399.0674825,103.6873477,125.3221415,200.7025396,64.8227936,165.8463033,164.6036024,375.2809765,330.5292912,174.6057318,199.7596278,603.686815
"Cyp4f14","Cyp4f14",19.1674708,21.5329504,39.3112273,38.6598405,2.8911302,6.669435,24.7046216,19.0723199,8.052098,10.2266456,43.9223664,37.6550032,19.8901575,22.8691905,21.5320194
"Ocln","Ocln",51.7573928,206.7658152,177.3462456,180.1080009,46.4610046,66.4596478,78.2333949,35.8139048,112.4235376,119.0204825,306.7141896,241.6870284,60.7009421,109.5172457,296.7363559
"Mgat4b","Mgat4b",166.3269282,365.7103995,267.7926763,259.282093,86.8877669,81.8404135,172.7327379,72.5600319,261.5312325,208.2672457,444.7796824,292.034095,86.3044747,151.6116007,388.2060085
"Apol10a","Apol10a",30.8910625,69.9838884,67.2385168,81.8577364,14.2730267,7.3930554,69.6403918,4.425909,39.4785836,38.2740926,119.2259817,74.0512208,27.2813854,36.2502042,100.3921357
"Fdft1","Fdft1",75.7428784,85.4763291,115.4339843,111.9217581,20.385883,58.3030989,81.1297165,22.435151,29.2773085,63.7066721,178.0431816,114.5772607,63.3584097,43.4995194,192.1219482
"Arfip2","Arfip2",77.4040379,227.778572,178.1268852,143.9143937,66.6386217,43.8298428,58.8209559,33.11551,55.0295993,105.9150887,200.8038622,145.4388304,58.672286,63.9765923,197.1725467
"Mansc1","Mansc1",55.3805598,149.3003999,103.1276588,131.3448406,28.5229446,22.612454,78.3052217,31.8511139,51.6948929,91.0624787,179.6188383,155.0410558,84.6003468,80.1950709,176.3330399
"Esrp1","Esrp1",196.6129024,482.7088502,438.0606902,314.6644389,131.8157651,60.0205557,167.8110228,60.8157837,162.163532,264.5046215,490.1763014,246.2707369,183.8823763,163.0384477,574.6008778
"P2rx4","P2rx4",69.1025712,144.245861,84.7497911,96.1716617,12.1227908,16.2972478,55.65163915,92.7510722,34.9061598,54.9602762,115.3359678,88.2174178,50.9198283,17.8544562,100.3380927
"Pls1","Pls1",216.6213577,404.1926652,311.0697735,312.7371108,67.8875337,95.936121,200.4617088,49.1697823,214.2488933,337.2385945,528.2552386,375.6360224,98.8310755,108.1424087,653.9712502
"Aadac","Aadac",65.9095168,185.3186772,244.3833623,86.6965996,60.3852511,40.7106242,66.5953929,43.5108828,77.9040678,146.991327,198.8482702,203.6049924,84.3221705,24.227578,215.6212305
"Pibf1","Pibf1",203.3336067,377.7290979,339.0821404,293.0017953,155.7957608,86.4429593,242.2363314,72.3046203,138.2435342,168.1811252,309.6796049,203.8842296,116.5844134,166.3745107,417.2271295
"Smpd3","Smpd3",102.2367225,316.5953567,175.633663,215.1244725,39.8263081,59.4892578,122.3843114,38.895096,122.218476,138.1111879,331.3208546,261.3210861,148.5589913,117.2470768,328.2789829
"Limk2","Limk2",155.1503514,448.71886224,308.8387144,330.832637,121.3240917,153.7642582,209.5221488,96.9022126,170.2815519,215.6903868,476.1367946,351.2084377,164.5264428,225.885136,615.7247488
"Dennd2d","Dennd2d",38.1995431,164.9500568,96.4700563,159.4228502,48.95504,28.323376,78.7208652,15.2317696,49.3986063,84.0876234,123.1039112,119.5555333,64.1656284,29.9890037,185.4739136
"Esrra","Esrra",76.7754463,279.6767098,102.3507096,206.5824664,15.6834473,59.4195782,90.4670931,53.1846286,122.464392,110.2938775,234.5748305,291.136173,63.8338921,66.1675931,174.1914702
"Mgst2","Mgst2",115.9160034,417.3427653,270.1912157,215.5105739,134.4470859,58.7029853,212.9674209,59.9346611,154.7689944,126.5857749,282.3274832,186.0804686,104.7868795,115.4677377,462.1769066
"Tspan15","Tspan15",114.6833967,279.4378891,182.9322821,187.6040308,83.0282257,65.5517594,109.1236186,27.8149496,111.7841721,140.8385916,280.9338918,247.4769711,103.7222174,75.5918426,312.9443779
"Prr15","Prr15",43.6791079,88.9761381,171.1463977,108.461342,41.3122538,27.1373517,47.0606257,29.6228783,114.7034277,118.4700986,200.1986124,215.7270625,72.9423249,113.1277151,334.1548376
"Trim46","Trim46",16.4713163,103.6385199,70.5596715,29.9611207,6.574764,22.8551248,8.4607306,7.584654,7.523318,7.7893996,53.6361977,31.5094845,35.72101,31.0949905,48.4072835
"Abhd11","Abhd11",174.0162777,397.876286,316.9133788,323.0349797,98.7448803,119.5442065,196.3304107,195.6741175,162.9159243,138.2126014,288.9053055,315.6826963,119.1897663,111.3354858,347.0225388
"Rap1gap","Rap1gap",40.4382916,33.5170927,28.7740929,78.1887272,39.1777306,29.382299,8.1113577,14.0199927,18.388916,44.7541839,60.5615498,52.1953745,18.1643324,9.490621,82.0684542
"Ugt1a1","Ugt1a1",60.9707283,135.3609504,86.1001974,157.6896084,48.3960875,12.2418587,117.3608307,24.688236,79.3825771,70.8978309,116.6412164,163.0526023,75.8871093,33.6982778,156.9062881
"Trim16","Trim16",123.835031,184.3072917,120.4372797,212.7298476,56.838074,22.8878874,77.6107243,15.9415132,121.0915303,152.0213783,343.3845875,236.337627,65.2544687,89.3205601,362.6673149
"Atad3a","Atad3a",357.5345767,521.556202,392.7680819,440.2800425,139.7714727,90.589102,150.0342227,105.2142687,270.939783,327.8840087,628.2307377,524.1855875,195.7400544,187.6650676,744.2635385
"Thap4","Thap4",166.916532,415.5819233,247.9573757,263.830059,146.7647271,93.6084658,139.9318652,95.5729832,168.6403785,219.3826458,328.3662169,289.3814856,84.1325105,87.0455429,392.5127132
"Cyp2d34","Cyp2d34",4.2610884,23.5257038,7.6109776,10.6045154,8.068112,0,8.5741551,5.219653,0,7.623166,11.9558347,0,4.797483,4.2036924,8.8318057
"Gstk1","Gstk1",60.8571492,170.3045401,81.005357,114.1928977,38.0162748,36.4536084,35.3132921,34.3249942,80.0378562,70.9550246,168.6553112,216.5761558,56.713649,35.7195746,211.6499074
"Pdgfa","Pdgfa",59.9088942,274.6247319,280.2240621,241.5002314,40.1129684,80.0920726,75.787483,36.3915071,115.9249734,119.7289458,263.4368663,153.7698508,77.3890566,179.556595,409.4596372
"Edn2","Edn2",45.5955401,164.2385822,79.2198867,125.5931642,14.306551,22.0786803,47.610873,14.158319,76.7427781,122.7771397,160.0777288,182.1279901,84.3889665,73.0499184,279.1723833
"Fermt1","Fermt1",311.392206,794.7861177,667.994932,545.6165447,235.6415474,218.415892,349.5747088,101.4747675,359.0687951,363.7091522,668.0622806,557.0248971,289.7464217,277.8703224,929.9899176
"Lass6","Lass6",149.6422416,302.3919392,271.2771625,287.8428935,53.2572104,42.6638527,130.7536307,25.7750975,213.899772,188.631443,400.2093604,215.9318222,153.9540934,151.6941012,544.5499909
"Arhgef5","Arhgef5",82.9654383,179.0801973,90.2123736,173.5653482,41.97089,59.4142454,75.3036369,35.4955989,151.9757098,160.9018221,370.6337677,211.6245852,35.1355685,55.9585019,313.226529
"Tmem20","Tmem20",48.824052,160.2711307,143.5543116,147.855465,9.3501098,48.4445029,83.4884165,23.3643035,83.2274584,88.9314111,190.5467878,101.0702651,73.2042719,67.1554363,101.5007412
"Adh1","Adh1",251.6978959,683.8036479,670.8361555,398.103647,124.5991723,254.6707924,244.51233663,90.1396471,256.6842566,229.0197153,479.6135084,315.892515,146.9546163,184.1568561,565.5063927
"Slc13a2","Slc13a2",0,6.784301,2.81295,24.734744,0,7.8569574,0,0,0,5.391062,19.7542762,11.7322774,6.945533,3.4873652,0
"Prap1","Prap1",33.8608038,53.6338666,52.1992651,56.2246599,14.622933,6.8760705,22.2662137,12.736458,28.230961,24.5532246,39.9223419,47.0368477,9.955885,20.7095877,12.1078814
"Cela1","Cela1",305.162565,569.803551,464.1683266,439.2273153,171.2933694,146.60731,227.5408389,82.9968725,173.2282572,183.314343,463.2653293,316.0157101,170.3377581,122.9436707,518.0845923
"Osta","Osta",0,8.7526145,49.3498106,11.1073213,6.693903,0,9.7037458,5.9278994,26.737289,10.7895493,33.2929421,24.9373083,12.621304,5.675513,3.8979359
"X2310061I04Rik","X2310061I04Rik",89.9763036,266.577857,220.734239,184.9944537,57.7295822,70.9629243,96.8072564,75.6487721,110.1434764,125.8664258,296.661412,222.3491029,84.4812305,76.9712153,255.387407
"Tcf7l1","Tcf7l1",73.0825697,73.4003903,181.139188,102.0458235,58.8015206,35.351693,63.1034103,29.1454686,48.7000565,62.6016315,155.5403724,90.3583123,28.7948736,27.6456896,115.2786105
"Ramp1","Ramp1",1.9992248,68.2697044,53.320989,36.6725909,46.5177253,20.9181746,33.0764717,183.5971337,13.2021737,17.6893005,63.3348841,33.6914273,41.653232,26.6394602,98.3288016
"Efna1","Efna1",126.3600654,205.5236059,245.6581269,192.6316872,31.2315531,47.4200413,143.1706393,36.5652916,125.9084461,134.1895808,234.9509827,218.4743913,113.1589213,100.0992362,358.6957995
"Coro2a","Coro2a",60.9377001,170.8746728,106.7548223,123.8415896,16.032018,42.0325967,45.0975199,48.9653638,41.614906,86.3999439,192.9537895,115.8029537,50.4019741,62.3373881,181.4068848
"X1810020D17Rik","X1810020D17Rik",125.9953559,380.1801646,212.2394067,232.0565317,71.7262275,72.2878213,164.3220367,72.720946,165.2097103,144.5705615,276.0513708,266.467286,86.1737417,104.1803965,345.3373719
"X2310039H08Rik","X2310039H08Rik",140.9831827,372.4924535,330.1041389,298.6872134,169.305767,156.5511831,166.479881,109.3835257,219.0371182,213.1447447,356.3612691,335.5756272,112.9045486,94.2445419,308.1919656
"Coq9","Coq9",198.2817411,395.9891457,329.89977,250.6469064,77.1539362,92.9480515,162.5992887,91.9452386,140.1452141,197.3381262,279.7499045,279.1341062,143.396286,142.5360099,406.7618067
"Ttc38","Ttc38",79.1525461,193.5155297,194.3004679,150.8835394,65.3854699,59.7915906,80.5265044,46.6227398,42.1704917,116.9719979,203.6625124,141.2991049,95.8841056,79.6949491,230.8289478
"A2ld1","A2ld1",81.5656915,138.1350793,175.2228199,200.8267213,14.5358969,31.771745,80.2261237,7.6054045,90.2023616,110.7236768,195.7285348,202.7552629,75.7151583,191.5096686,251.1529045
"Eps8","Eps8",122.7433533,166.1282169,131.0476518,209.8503758,6.4987903,52.9508731,78.0010062,26.5058646,70.1172986,147.8986258,288.7938815,170.2984405,118.9942025,71.7189852,318.4102872
"Akr7a5","Akr7a5",254.5910063,585.3202258,439.4265817,445.2643017,200.7583734,200.1795391,257.5277231,143.6553464,190.4576825,294.1783597,477.2018089,427.2436018,183.1090312,273.9719713,650.0551394
"Fads2","Fads2",76.2091901,208.5152116,198.7902403,266.7940853,31.1807189,61.9738647,62.3778416,29.9287705,110.9402047,110.2235099,207.9724598,174.7076363,86.6781619,111.4699335,305.689164
"Stard5","Stard5",95.9464562,196.3532096,198.9765997,134.8224922,68.4522228,55.0330291,115.2005816,23.0867199,75.472768,98.6185277,172.7087562,199.0792681,41.6099014,63.6561445,248.1001299
"Ppp1r1b","Ppp1r1b",438.6939229,942.062273200001,800.859105099999,676.2762196,315.9780313,363.6056377,425.5336722,200.8318005,475.0791987,426.8405944,981.5928714,741.9673209,308.27564,423.5389543,1157.28124
